status,timing,thread_id,execution_time,message,failures,unique_id,compiled,compiled_code,relation_name,batch_results,adapter_response._message,ingestion_ts
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:19.804961Z', 'completed_at': '2025-10-15T07:34:19.812469Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:19.813239Z', 'completed_at': '2025-10-15T07:34:20.032654Z'}]",Thread-3 (worker),0.24068331718444824,OK,,model.local_de_assessment.dim_supplier,True,"

WITH silver AS (
    -- Reference your Silver layer model
    SELECT     
        supplier_id,
        supplier_code,
        name,
        country_code,
        
    -- Random region assignment (can go back and have a more concise list of country codes and map it like that as a stretch goal)
        CASE 
            WHEN RANDOM() < 0.25 THEN 'America'
            WHEN RANDOM() < 0.5 THEN 'Europe'
            WHEN RANDOM() < 0.75 THEN 'Asia'
            ELSE 'Oceania'
        END AS region,

        lead_time_days,
        preferred
         FROM ""warehouse"".""main_stg"".""stg_suppliers"" 
),
enhanced AS (
    SELECT
       supplier_id,
        supplier_code,
        name,
        country_code,
        region
        lead_time_days,
        preferred,
        lead_time_days,
CASE
    WHEN lead_time_days <= 7 THEN 'Tier 1'
    WHEN lead_time_days <= 14 THEN 'Tier 2'
    ELSE 'Tier 3'
END AS supplier_tier



    FROM silver
)
SELECT 
    md5(cast(coalesce(cast(supplier_id as TEXT), '_dbt_utils_surrogate_key_null_') as TEXT)) AS supplier_sk,
    * 
FROM enhanced","""warehouse"".""main_gold"".""dim_supplier""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:19.646348Z', 'completed_at': '2025-10-15T07:34:19.657894Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:19.659059Z', 'completed_at': '2025-10-15T07:34:20.164481Z'}]",Thread-1 (worker),0.5290207862854004,OK,,model.local_de_assessment.silver_orderslines,True,"

SELECT 
    order_id,
    line_number,
    product_id,
    qty,
    unit_price,
    line_discount_pct,
    tax_pct,
    ingestion_ts

FROM ""warehouse"".""main_stg"".""stg_orderslines"" 

","""warehouse"".""main_silver"".""silver_orderslines""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:20.059168Z', 'completed_at': '2025-10-15T07:34:20.077123Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:20.078988Z', 'completed_at': '2025-10-15T07:34:20.179395Z'}]",Thread-3 (worker),0.12755608558654785,OK,,model.local_de_assessment.silver_suppliers,True,"

SELECT 
    supplier_id,
        supplier_code,
        name,
        country_code,
        lead_time_days,
        preferred,
        ingestion_ts

FROM ""warehouse"".""main_stg"".""stg_suppliers""

","""warehouse"".""main_silver"".""silver_suppliers""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:19.371543Z', 'completed_at': '2025-10-15T07:34:19.387161Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:19.393659Z', 'completed_at': '2025-10-15T07:34:22.080863Z'}]",Thread-2 (worker),2.7111198902130127,OK,,model.local_de_assessment.stg_ordersheader,True,"




-- Step 1: Read from external Parquet file
with bronze_parquet as (
  select * from read_parquet('../lake/bronze/parquet/retail_bronze_dataset/ordersheader/*.parquet')
),

-- Step 2: Apply transformations
typed as (

  select
    cast(order_id as bigint) as order_id,
    cast(order_ts as timestamp) as order_ts,
    cast(order_dt_local as date) as order_dt_local,
    cast(customer_id as bigint) as customer_id,
    cast(store_id as bigint) as store_id,
    cast(channel as varchar) as channel,
    cast(payment_method as varchar) as payment_method,
    cast(coupon_code as varchar) as coupon_code,
    cast(shipping_fee as decimal(12, 2)) as shipping_fee,
    cast(currency as varchar) as currency,
    cast(ingestion_ts as timestamp) as ingestion_ts,
 --deduplicate based on order_id, keeping the latest order_ts
        row_number() over (
            partition by order_id
            order by order_ts desc  -- or any other logic to keep the ""latest"" or ""first""
        ) as row_num

  from bronze_parquet
)

-- Step 3: Final output deduplication


SELECT order_id,
       order_ts,
       order_dt_local,
       customer_id,
       store_id,
       channel,
       payment_method,
       coupon_code,
       shipping_fee,
       currency,
       ingestion_ts
FROM typed t
WHERE EXISTS (
    SELECT 1
    FROM ""warehouse"".""main_stg"".""stg_customers"" c
    WHERE t.customer_id = c.customer_id
)
and exists (
    select 1
    from ""warehouse"".""main_stg"".""stg_stores"" s
    where t.store_id = s.store_id
)
and row_num = 1","""warehouse"".""main_stg"".""stg_ordersheader""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:19.796412Z', 'completed_at': '2025-10-15T07:34:19.819375Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:19.820046Z', 'completed_at': '2025-10-15T07:34:20.030312Z'}]",Thread-4 (worker),0.24406671524047852,OK,,model.local_de_assessment.fct_ingestion_audit,True,"

SELECT 

  status,
  timing,

CAST(json_extract(timing[1], '$.started_at') AS TIMESTAMP) AS compile_started_at,
CAST(json_extract(timing[1], '$.completed_at') AS TIMESTAMP) AS compile_completed_at,
CAST(json_extract(timing[2], '$.started_at') AS TIMESTAMP) AS execute_started_at,
CAST(json_extract(timing[2], '$.completed_at') AS TIMESTAMP) AS execute_completed_at,

  thread_id,
  execution_time,
  message,
  failures,
  unique_id,
  compiled,
  compiled_code,
  relation_name,
  split_part(relation_name, '.', 1) as database,
  split_part(relation_name, '.', 2) as schema,
  split_part(relation_name, '.', 3) as table_name,
  batch_results,
  adapter_response_message,
  ingestion_ts,
 audit_id
 
    -- Pipeline Health Metrics
 --  try_cast(json_extract(batch_results, '$.rows_processed') as int) as rows_processed,
  --  execution_time as processing_time_seconds,
 --   try_cast(json_extract(adapter_response_message, '$.file_size_bytes') as int) as file_size_bytes
--


FROM ""warehouse"".""main_silver"".""silver_audit""

","""warehouse"".""main_gold"".""fct_ingestion_audit""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.138644Z', 'completed_at': '2025-10-15T07:34:22.150081Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.153120Z', 'completed_at': '2025-10-15T07:34:22.201997Z'}]",Thread-4 (worker),0.06840276718139648,OK,,model.local_de_assessment.invalid_store_ids,True,"select store_id
from ""warehouse"".""main_stg"".""stg_sensors""
where store_id not in (
  select store_id from ""warehouse"".""main_stg"".""stg_stores""
)
group by store_id","""warehouse"".""main"".""invalid_store_ids""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.131545Z', 'completed_at': '2025-10-15T07:34:22.141769Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.145579Z', 'completed_at': '2025-10-15T07:34:22.256157Z'}]",Thread-3 (worker),0.13531804084777832,OK,,model.local_de_assessment.dim_store,True,"

WITH silver AS (
    -- Reference your Silver layer model
    SELECT     
        store_id,
        store_code,
        name,
        channel,
        region,
        state,
        latitude,
        longitude,
        open_date,
        close_date
         FROM ""warehouse"".""main_silver"".""silver_stores"" s

),
enhanced AS (
    SELECT
        store_id,
        store_code,
        name,
        channel,
        region,
        state,
        latitude,
        longitude,
        open_date,
        close_date,
    CASE
        WHEN close_date IS NULL THEN CURRENT_DATE - open_date
        ELSE close_date - open_date
    END AS store_age_days,
    CASE
        WHEN close_date IS NULL AND channel = 'online'
            THEN 'large'
        WHEN close_date IS NULL AND channel = 'retail' 
            THEN 
                    CASE 
                        WHEN RANDOM() < 0.5 THEN 'medium'
                        ELSE 'small'
                    END
        ELSE NULL
        END AS store_size_category,
    CASE
        WHEN close_date IS NULL THEN false
        ELSE  true
    END AS operational_status
    FROM silver
)
SELECT 
    md5(cast(coalesce(cast(store_id as TEXT), '_dbt_utils_surrogate_key_null_') as TEXT)) AS store_sk,
    * 
FROM enhanced","""warehouse"".""main_gold"".""dim_store""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.124805Z', 'completed_at': '2025-10-15T07:34:22.141184Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.142383Z', 'completed_at': '2025-10-15T07:34:22.292460Z'}]",Thread-1 (worker),0.17391037940979004,OK,,model.local_de_assessment.dim_product_scd,True,"

WITH silver AS (
    -- Reference your Silver layer model
    SELECT     
    product_scd_id,
    product_id,
    sku,
    name,
    category,
    subcategory,
    current_price,
    currency,
    is_discontinued,
    introduced_dt,
    discontinued_dt,
    effective_from,
    effective_to,
    is_current
         FROM ""warehouse"".""main_silver"".""silver_products"" s

),
enhanced AS (
    SELECT
    product_scd_id,
    product_id,
    sku,
    name,
    category,
    subcategory,
    current_price,
    currency,
    is_discontinued,
    introduced_dt as introduced_date,
    discontinued_dt as discontinued_date,
    effective_from as effective_from_date,
    effective_to as effective_to_date, 
    is_current,
    CASE 
      WHEN current_price != LAG(current_price) OVER (PARTITION BY product_id ORDER BY effective_from)
      THEN TRUE ELSE FALSE
    END AS is_price_change

    FROM silver
)
SELECT 
    * 
FROM enhanced","""warehouse"".""main_gold"".""dim_product_scd""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.212308Z', 'completed_at': '2025-10-15T07:34:22.223479Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.224758Z', 'completed_at': '2025-10-15T07:34:22.595151Z'}]",Thread-4 (worker),0.3902885913848877,OK,,model.local_de_assessment.silver_sensors,True,"

SELECT 
    sensor_ts,
    store_id,
    shelf_id,
    temperature_c,
    humidity_pct,
    battery_mv,
    ingestion_ts

FROM ""warehouse"".""main_stg"".""stg_sensors""

","""warehouse"".""main_silver"".""silver_sensors""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.265710Z', 'completed_at': '2025-10-15T07:34:22.272797Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.273588Z', 'completed_at': '2025-10-15T07:34:22.680110Z'}]",Thread-3 (worker),0.41925573348999023,OK,,model.local_de_assessment.dim_customer,True,"

WITH silver AS (
    -- Reference your Silver layer model
    SELECT     
        customer_id,
       natural_key,
       first_name,
       last_name,
       email,
       phone,
       address_line1, 
       address_line2, 
       city, 
       state_region,
       postcode,
       country_code,
       latitude,
       longitude,
       birth_date,   
--        age,
       join_ts,
       is_vip,
       gdpr_consent,
       ingestion_ts FROM ""warehouse"".""main_silver"".""silver_customers""
),
enhanced AS (
    SELECT
        customer_id,
       natural_key,
       first_name,
       last_name,
    -- Apply GDPR masking
        CASE 
            WHEN gdpr_consent = false THEN md5(email)
            ELSE email
        END AS email,       

        CASE 
            WHEN gdpr_consent = false THEN 'XXX-XXX-XXXX'
            ELSE phone
        END AS phone_number,
        
        CASE 
                WHEN gdpr_consent = false THEN null
                ELSE address_line1
        END AS address_line1,
        CASE 
                WHEN gdpr_consent = false THEN null
                ELSE address_line2
        END AS address_line2,
       city, 
       state_region,
       postcode,
       country_code,
       latitude,
       longitude,
       birth_date,  
        EXTRACT(YEAR FROM AGE(CURRENT_DATE, birth_date)) AS customer_age,
        CURRENT_DATE - CAST(join_ts AS Date) AS customer_lifetime_days, 
        
    CASE
        WHEN EXTRACT(YEAR FROM AGE(CURRENT_DATE, birth_date)) < 18 THEN 'Underage'
        WHEN EXTRACT(YEAR FROM AGE(CURRENT_DATE, birth_date)) BETWEEN 18 AND 24 THEN 'Youth'
        WHEN EXTRACT(YEAR FROM AGE(CURRENT_DATE, birth_date)) BETWEEN 25 AND 44 THEN 'Adult'
        WHEN EXTRACT(YEAR FROM AGE(CURRENT_DATE, birth_date)) BETWEEN 45 AND 64 THEN 'Middle-aged'
        ELSE 'Senior'
    END AS age_demographic,

       join_ts,
       is_vip,
       gdpr_consent,
       
        CASE 
            WHEN is_vip = true THEN 'VIP'
            WHEN CURRENT_DATE - CAST(join_ts AS Date) < 180 THEN 'New'
            ELSE 'Standard'
        END AS customer_segment

 --      ingestion_ts 
    FROM silver
)
SELECT 
    md5(cast(coalesce(cast(customer_id as TEXT), '_dbt_utils_surrogate_key_null_') as TEXT)) AS customer_sk,
    * 
FROM enhanced","""warehouse"".""main_gold"".""dim_customer""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.134940Z', 'completed_at': '2025-10-15T07:34:22.149457Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.150591Z', 'completed_at': '2025-10-15T07:34:22.758530Z'}]",Thread-2 (worker),0.6378381252288818,OK,,model.local_de_assessment.silver_shipments,True,"

SELECT 
        shipment_id,
        order_id,
        carrier,
        shipped_at,
        delivered_at,
        ship_cost,
        ingestion_ts

FROM ""warehouse"".""main_stg"".""stg_shipments""

","""warehouse"".""main_silver"".""silver_shipments""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.602237Z', 'completed_at': '2025-10-15T07:34:22.610636Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.611586Z', 'completed_at': '2025-10-15T07:34:23.165004Z'}]",Thread-4 (worker),0.566213846206665,OK,,model.local_de_assessment.silver_orders,True,"

SELECT 
    order_id,
    order_ts,
    order_dt_local AS order_date,
    customer_id,
    store_id,
    channel,
    payment_method,
    coupon_code,
    shipping_fee,
    currency,
    ingestion_ts
FROM ""warehouse"".""main_stg"".""stg_ordersheader"" 
","""warehouse"".""main_silver"".""silver_orders""",,OK,2025-10-15 07:34:29.382228
error,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:23.177226Z', 'completed_at': '2025-10-15T07:34:23.197933Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:23.198536Z', 'completed_at': '2025-10-15T07:34:23.226415Z'}]",Thread-2 (worker),0.07535219192504883,"Runtime Error in model fct_returns (models\gold\fct_returns.sql)
  Binder Error: Referenced column ""ingestion_ts"" not found in FROM clause!
  Candidate bindings: ""return_qty"", ""return_reason"", ""return_date"", ""return_ts"", ""source_version""
  
  LINE 14:   SELECT MAX(ingestion_ts) AS max_ingestion_ts
                        ^",,model.local_de_assessment.fct_returns,True,"

WITH latest_ingestion AS (
  SELECT MAX(ingestion_ts) AS max_ingestion_ts
  FROM ""warehouse"".""main_gold"".""fct_returns""
),

returns_filtered AS (
  SELECT 
    r.return_id,
    r.order_id,
    r.product_id,
    r.return_ts,
    r.qty AS return_qty,
    r.reason AS return_reason,
    r.return_reason_code,
    r.source_version,
     CAST(r.return_ts AS DATE) AS return_date,
     ingestion_ts
  FROM ""warehouse"".""main_silver"".""silver_returns"" r
  JOIN ""warehouse"".""main_gold"".""dim_product_scd"" p 
       ON r.product_id = p.product_id 
  JOIN ""warehouse"".""main_silver"".""silver_orders"" o 
       ON r.order_id = o.order_id
  
)

SELECT * FROM returns_filtered","""warehouse"".""main_gold"".""fct_returns""",,,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:23.260173Z', 'completed_at': '2025-10-15T07:34:23.271256Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:23.272224Z', 'completed_at': '2025-10-15T07:34:23.850718Z'}]",Thread-2 (worker),0.5945661067962646,OK,,model.local_de_assessment.fct_shipments,True,"

SELECT 
        s.shipment_id,
        s.order_id,
        s.carrier,
        o.shipping_fee,
        CAST(s.shipped_at AS DATE) AS shipped_date,
        CAST(s.delivered_at AS DATE) AS delivered_date,
        s.ship_cost as shipping_cost,
 --       s.ingestion_ts,
        
  -- Calculate delivery days only if delivered
  CASE 
   
  WHEN s.delivered_at IS NOT NULL THEN datediff('day', s.shipped_at, s.delivered_at)
  ELSE NULL

  END AS delivery_days,

 -- Flag late deliveries based on SLA (e.g., 5 days)
  CASE 
    WHEN s.delivered_at IS NOT NULL AND s.delivered_at <= s.shipped_at + INTERVAL '5 days' THEN TRUE
    WHEN s.delivered_at IS NULL AND s.ingestion_ts > s.shipped_at + INTERVAL '5 days' THEN TRUE
    ELSE FALSE
  END AS on_time_flag

FROM ""warehouse"".""main_silver"".""silver_shipments"" s
JOIN ""warehouse"".""main_silver"".""silver_orders"" o
on s.order_id = o.order_id
","""warehouse"".""main_gold"".""fct_shipments""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.305242Z', 'completed_at': '2025-10-15T07:34:22.314436Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.315325Z', 'completed_at': '2025-10-15T07:34:24.359800Z'}]",Thread-1 (worker),2.0594170093536377,OK,,model.local_de_assessment.silver_fct_sales,True,"

SELECT 
    -- From ordersheader
    oh.order_id,
    oh.order_ts,
    oh.order_dt_local AS order_dt,
    oh.customer_id,
    oh.store_id,
    oh.channel,
    oh.payment_method,
    oh.coupon_code,
    oh.shipping_fee,
    oh.currency,
    oh.ingestion_ts AS header_ingestion_ts,

    -- From orderslines
    ol.line_number,
    ol.product_id,
    ol.qty,
    ol.unit_price,
    ol.line_discount_pct,
    ol.tax_pct,
    ol.ingestion_ts AS line_ingestion_ts

FROM ""warehouse"".""main_stg"".""stg_ordersheader"" oh
JOIN ""warehouse"".""main_stg"".""stg_orderslines"" ol 
  ON oh.order_id = ol.order_id

","""warehouse"".""main_silver"".""silver_fct_sales""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:22.694132Z', 'completed_at': '2025-10-15T07:34:22.706194Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:22.706770Z', 'completed_at': '2025-10-15T07:34:24.499348Z'}]",Thread-3 (worker),1.8092505931854248,OK,,model.local_de_assessment.fct_sensor_readings,True,"

WITH base AS (
    SELECT 
        sensor_ts,
        store_id,
        shelf_id,
        temperature_c,
        humidity_pct,
        battery_mv
    FROM ""warehouse"".""main_silver"".""silver_sensors""
),

hourly_aggregates AS (
    SELECT
        store_id,
        shelf_id,
        --pre aggregations
        DATE_TRUNC('day', sensor_ts) AS sensor_date,
        DATE_TRUNC('hour', sensor_ts) AS hour_ts,
        AVG(temperature_c) AS avg_temperature_c,
        AVG(humidity_pct) AS avg_humidity_pct,
        AVG(battery_mv) AS avg_battery_mv,

        -- Anomaly flags based on hourly averages
        CASE 
            WHEN AVG(temperature_c) < 0 OR AVG(temperature_c) > 50 THEN TRUE 
            ELSE FALSE 
        END AS is_anom_temp,

        CASE 
            WHEN AVG(humidity_pct) < 0 OR AVG(humidity_pct) > 100 THEN TRUE 
            ELSE FALSE 
        END AS is_anom_humidity,

        CASE 
            WHEN AVG(battery_mv) < 1000 THEN TRUE 
            ELSE FALSE 
        END AS is_anom_bat_mv
    FROM base
    GROUP BY store_id, shelf_id, DATE_TRUNC('day', sensor_ts), DATE_TRUNC('hour', sensor_ts), 
),

final AS (
    SELECT
        *,
        -- Rolling 3-hour average temperature
        AVG(avg_temperature_c) OVER (
            PARTITION BY store_id, shelf_id 
            ORDER BY hour_ts 
            ROWS BETWEEN 2 PRECEDING AND CURRENT ROW
        ) AS rolling_avg_temp_3h,

        -- Rolling 3-hour average humidity
        AVG(avg_humidity_pct) OVER (
            PARTITION BY store_id, shelf_id 
            ORDER BY hour_ts 
            ROWS BETWEEN 2 PRECEDING AND CURRENT ROW
        ) AS rolling_avg_humidity_3h,

        -- Rolling 3-hour average battery voltage
        AVG(avg_battery_mv) OVER (
            PARTITION BY store_id, shelf_id 
            ORDER BY hour_ts 
            ROWS BETWEEN 2 PRECEDING AND CURRENT ROW
        ) AS rolling_avg_battery_mv_3h
    FROM hourly_aggregates
    
)

SELECT * FROM final","""warehouse"".""main_gold"".""fct_sensor_readings""",,OK,2025-10-15 07:34:29.382228
success,"[{'name': 'compile', 'started_at': '2025-10-15T07:34:23.185077Z', 'completed_at': '2025-10-15T07:34:23.202087Z'}, {'name': 'execute', 'started_at': '2025-10-15T07:34:23.204898Z', 'completed_at': '2025-10-15T07:34:25.317526Z'}]",Thread-4 (worker),2.143876552581787,OK,,model.local_de_assessment.fct_sales,True,"

WITH sales_enriched AS (
  SELECT 
    ol.order_id || '-' || ol.line_number AS sale_id,
    ol.order_id,
    ol.line_number,
    oh.order_ts,
    oh.order_date,
    oh.customer_id,
    ol.product_id,
    p.currency AS product_currency,
    qty,
    ROUND(ol.unit_price, 2)  as unit_price,
    ROUND(er.rate_to_aud, 2) AS rate_to_aud,
    --  actual percentages
    ROUND(100 * ol.line_discount_pct, 2) AS line_discount_pct,
    ROUND(100 * ol.tax_pct, 2) AS tax_pct,

    -- Order metadata
    oh.store_id,
    oh.channel,
    oh.payment_method,
    oh.coupon_code,
    ROUND(oh.shipping_fee, 2) AS shipping_fee_aud,
    oh.currency AS order_currency,
    oh.ingestion_ts AS ingestion_ts
  FROM ""warehouse"".""main_silver"".""silver_orderslines"" ol
  JOIN ""warehouse"".""main_silver"".""silver_orders"" oh 
       ON oh.order_id = ol.order_id
  JOIN ""warehouse"".""main_silver"".""silver_products"" p 
       ON ol.product_id = p.product_id 
  JOIN ""warehouse"".""main_silver"".""silver_exchangerates"" er
       ON oh.order_date = er.date AND p.currency = er.currency
  

)


SELECT 
  sale_id,
  order_id,
  line_number,
  order_ts,
  line_number,
  order_date,
  customer_id,
  product_id,
  product_currency,
  qty,
  unit_price,
  line_discount_pct,
  tax_pct,
  rate_to_aud,
ROUND(CAST(qty * unit_price AS DECIMAL(38, 2)), 2) AS gross_amount,
ROUND(CAST(qty * unit_price * rate_to_aud AS DECIMAL(38, 2)), 2) AS gross_amount_aud,
ROUND(CAST(qty * unit_price * (1 - line_discount_pct / 100) * (1 + tax_pct / 100) AS DECIMAL(38, 2)), 2) AS total_amount,
ROUND(CAST(qty * unit_price * rate_to_aud * (1 - line_discount_pct / 100) * (1 + tax_pct / 100) AS DECIMAL(38, 2)), 2) AS total_amount_aud,
  store_id,
  channel,
  payment_method,
  coupon_code,
  shipping_fee_aud,
  order_currency,
  ingestion_ts

FROM sales_enriched","""warehouse"".""main_gold"".""fct_sales""",,OK,2025-10-15 07:34:29.382228
